yyyy,mm,tmax,tmin,af,rain,sun,airport
2012,11,11,4.6,1,71.8,NA,heathrow
2012,12,9,2.6,10,95.8,NA,heathrow
2013,1,6.5,2,13,50.1,NA,heathrow
2013,2,6.7,1.2,4,32.8,NA,heathrow
2013,3,6.9,1.2,11,52.8,NA,heathrow
2013,4,13.5,4.7,3,34,NA,heathrow
2013,5,16.4,7.7,0,41.8,NA,heathrow
2013,6,20.3,11.2,0,11.6,NA,heathrow
2013,7,27,15.2,0,25.2,NA,heathrow
2013,8,24.3,14.3,0,32.6,NA,heathrow
2013,9,19.7,11.1,0,49.6,NA,heathrow
2013,10,17,10.6,0,81.4,NA,heathrow
2013,11,10.4,4.7,1,50,NA,heathrow
2013,12,10.2,3.5,3,98.2,NA,heathrow
2014,1,10,3.8,1,162.4,NA,heathrow
2014,2,10.6,4.4,0,89.8,NA,heathrow
2014,3,14.1,4.4,1,27.8,NA,heathrow
2014,4,16.1,7.5,0,58,NA,heathrow
2014,5,18,9.8,0,84.6,NA,heathrow
2014,6,22.1,12.5,0,40.8,NA,heathrow
2014,7,25.8,15,0,50,NA,heathrow
2014,8,21.7,12.7,0,97.6,NA,heathrow
2014,9,21.5,12.8,0,10.8,NA,heathrow
2014,10,17.6,11,0,76,NA,heathrow
2014,11,12.5,6.9,1,128.4,NA,heathrow
